,S Uri,Song,A Uri,Artist,Genre,Song Pop,Artist Pop
3165,0q4xWbV08szzUpGPhVsrcD,Kids In America,73a6pNH4YtLNgDbPQwXveo,Kim Wilde,"['disco', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",0,58
3166,22sLuJYcvZOSoLLRYev1s5,Material Girl,6tbjWDEIzxoDsBA1FuhfPW,Madonna,"['dance pop', 'pop']",79,76
3167,1D9KEXIrlmPUkMTdYzqgX4,Thriller,3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,"['pop', 'r&b', 'soul']",58,80
3168,3VZmChrnVW8JK6ano4gSED,Sexual Healing,3koiLjNrgRTNbOwViDipeA,Marvin Gaye,"['classic soul', 'funk', 'indie r&b', 'motown', 'northern soul', 'quiet storm', 'soul']",71,71
3169,52xaypL0Kjzk0ngwv3oBPR,Beat It,3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,"['pop', 'r&b', 'soul']",57,80
3170,1gsYGxMCIYaomHltBceOcW,Lucky Day,4XFr6ukarNNPJiRRgPC8k0,Electric Sol,[],29,14
3171,4kOfxxnW1ukZdsNbCKY9br,What's Love Got to Do with It,1zuJe6b1roixEKMOtyrEak,Tina Turner,"['disco', 'new wave pop', 'soft rock']",71,68
3172,310epXrlbXmfGcD1qSdgVV,Born In The U.S.A.,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",0,74
3173,3zuiTd0K2pbHXKwdteSxFG,Shot Through The Heart,58lV9VcRSjABbAbfWS6skp,Bon Jovi,"['glam metal', 'rock']",0,77
3174,4kjgGgDbNN4nR3OZYuRkUe,All Night Long (All Night),3gMaNLQm7D9MornNILzdSl,Lionel Richie,"['adult standards', 'disco', 'mellow gold', 'soft rock']",0,69
3175,1bRpAoj8CvguxDwMbVXC4e,Psychopath,5ypiXY7PJ0KSUk5YbaNv3t,Malachi Gagnon,[],50,34
3176,6oWpGuwokWJ4EcWgVQPdUt,Summer Of '69,3Z02hBLubJxuFJfhacLSDc,Bryan Adams,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']",0,73
3177,36rXHqN7D1ETFhyKXXKs4w,Gonna Make You Sweat (Everybody Dance Now),7krx6UBDKLwE0q3s3fesqF,C & C Music Factory,"['diva house', 'eurodance', 'hip house']",58,53
3178,2UVLuddklEVak5PXgC7baA,Groove Is in the Heart,4eQJIXFEujzhTVVS1gIfu5,Deee-Lite,"['hip house', 'new wave pop']",63,52
3179,4JPnWCaS4mPMB4ihdwg7ub,Touch Me (All Night Long),2zVsfeSyFbCey7rq7PasHp,Cathy Dennis,"['diva house', 'freestyle', 'hip house', 'new wave pop', 'vocal house']",30,39
3180,12BbMJsJi65mxneq6c9Lm7,All That She Wants,5ksRONqssB7BR161NTtJAm,Ace of Base,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'pop rock']",0,62
3181,6ASZAtqGRuDPv081GtBLxQ,All Around the World,2jS7I1u7BpgWT9ssG62Zr1,Lisa Stansfield,"['british soul', 'disco', 'new wave pop', 'soft rock']",0,54
3182,6wBMTv8yTiNh50fqTkT0JC,Everybody Everybody,6tsRo8ErXzpHk3tQeH6GBW,Black Box,"['diva house', 'eurodance', 'europop', 'hip house', 'italo house', 'new wave pop', 'vocal house']",57,52
3183,058LC5qOG4VDaa4scqYc6v,Motownphilly,6O74knDqdv3XaWtkII7Xjp,Boyz II Men,"['boy band', 'contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",0,64
3184,2wz5weI4PREzpexKfrKgwv,Sweet Dreams,488v7rQzthLNK22r0UvMie,La Bouche,"['bubblegum dance', 'diva house', 'eurodance', 'europop', 'german techno', 'hip house']",62,57
3185,4rkiST7hsHEuU5EMvApemD,Everybody's Free (To Feel Good),2wnJCxpnKAagrdBJAvaDrQ,Rozalla,"['diva house', 'eurodance', 'hip house']",43,42
3186,0n2SEXB2qoRQg171q7XqeW,Smooth (feat. Rob Thomas),6GI52t8N5F02MxU0g5U69P,Santana,"['blues rock', 'classic rock', 'mexican classic rock']",70,70
3187,74jTexO94dFGyXGyeu8krd,Beautiful Life,5ksRONqssB7BR161NTtJAm,Ace of Base,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'pop rock']",65,62
3188,443VARdacv4KDvymFkZ8Mt,This Is How We Do It,0iVrCROxeyon7MZUW3MfzT,Montell Jordan,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'urban contemporary']",0,58
3189,1lkfcyCLP0KPykSLIgh1VT,Where Do You Go,2tUGlReCZRMoRgl0IS79i3,No Mercy,"['boy band', 'eurodance', 'hip house']",50,49
3190,1QAfiDYZnxhiBYJzyZmQhg,"Here We Go, Let's Rock & Roll (feat. Freedom Williams)",7krx6UBDKLwE0q3s3fesqF,C & C Music Factory,"['diva house', 'eurodance', 'hip house']",11,53
3191,42QmFkXpLZLXGOOMtYXqty,Blue (Da Ba Dee) - Radio Edit,64rxQRJsLgZwHHyWKB8fiF,Eiffel 65,"['bubblegum dance', 'eurodance', 'europop', 'italian adult pop', 'italo dance']",0,60
3192,0x6XlDJoKG8ZPBFLDbubWk,Daddy DJ - Radio Edit,2Bc52Zzq4Hx7Dqm0Qw8bJL,Daddy DJ,"['bubblegum dance', 'eurodance', 'europop']",0,59
3193,5jOvmh1DYmaiBPETL6HCRY,Waiting for Tonight,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,"['dance pop', 'pop', 'pop rap', 'urban contemporary']",55,75
3194,0Lg4ckCFjFUeyHOeSozcWS,"The Key, The Secret",1QYMj6ouUhi6yis1HE8M68,Urban Cookie Collective,"['diva house', 'eurodance', 'hardcore techno', 'hip house', 'vocal house']",58,43
3195,6rEr7AsF3cmfUR3birakRF,Twilight Zone,18JD8DVlD1fakDAw7E9LFC,2 Unlimited,"['bubblegum dance', 'eurodance', 'europop', 'hip house']",0,54
3196,1Go2Lyy4cQNKCz0PzUkj9S,Bodyrock,3OsRAKCvk37zwYcnzRf5XF,Moby,"['downtempo', 'electronica']",41,67
3197,7jabOJVzZKWhHZgiTlxRua,Too Legit To Quit,2rblp9fJo16ZPTcKDtlmKW,MC Hammer,"['hip hop', 'hip house', 'rap']",41,57
3198,2mffZIpWEzWhMnUeWdjRwI,Forever Young - Radio Version,6Jr95uSN9oixu78phrpdqF,Interactive,"['bubble trance', 'happy hardcore', 'hardcore techno']",0,35
3199,0lqNstW27BvhHXn6sqyQhX,What Is Love,0Suv0tRrNrUlRzAy8aXjma,Haddaway,"['bubblegum dance', 'eurodance', 'europop', 'hip house']",0,60
3200,5hDPWrf12qJQ2pFGTbputX,Ecuador - Original Radio Edit,5XTxV2ifoYkmNb13Gb6cKz,Sash!,"['bubblegum dance', 'eurodance', 'europop', 'german techno', 'hip house']",47,56
3201,1DMk6NT8S9KLaYSdXM8EB1,Breakfast At Tiffany's,5N5RfI8FFXk4WQ8kkjE407,Deep Blue Something,['pop rock'],0,54
3202,2gSyc23Hua25fqSFpgAh6W,Say My Name,1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",63,70
3203,11d9oUiwHuYt216EFA2tiz,Ice Ice Baby,7GXXMm3DB1VswVcuGyInUd,Vanilla Ice,"['hip house', 'miami hip hop']",64,56
3204,59CsbfwLNCAUGbBQV3Tki4,I Want It All - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,"['classic rock', 'glam rock', 'rock']",0,83
3205,2ha1jib7nQyD33LsO33NU4,I'd Do Anything for Love (But I Won't Do That) - Radio Edit,7dnB1wSxbYa8CejeVg98hz,Meat Loaf,['album rock'],0,63
3206,6onLnWywmbSnXDFPVY1mM6,Genie in a Bottle,1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,"['dance pop', 'pop', 'post-teen pop']",0,76
3207,1znPMY3zq78mVuTAmOA9O7,Nothing Else Matters,2ye2Wgw4gimLv2eAKyk1NB,Metallica,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",0,82
3208,1Q0p30HuN1ADMX2CmPzIvO,Nobody's Wife,6ltVunYjAAD70YtVO6rxvX,Anouk,"['dutch pop', 'dutch rock']",60,53
3209,6LBfozDVA7crIeuaPAVVlE,You'll Be In My Heart,4lxfqrEsLX6N1N4OCSkILp,Phil Collins,"['mellow gold', 'rock drums', 'soft rock']",0,74
3210,12axV6NUqaYH3yFUWwArzr,Losing My Religion,4KWTAlx2RvbpseOGMEmROg,R.E.M.,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']",0,71
3211,29YBihzQOmat0U74k4ukdx,Ironic,6ogn9necmbUdCppmNnGOdi,Alanis Morissette,"['canadian pop', 'canadian singer-songwriter', 'pop rock', 'singer-songwriter']",61,66
3212,0SLtqCrXBRrnkxSOMA3X4W,Let Me Entertain You,2HcwFjNelS49kFbfvMxQYw,Robbie Williams,"['dance pop', 'dance rock', 'europop']",67,69
3213,5n6RDaGFSN88oRWuGtYAIN,The Show Must Go On - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,"['classic rock', 'glam rock', 'rock']",68,83
3214,78ApVOpB9Sq8BZWxxURWp2,Bed Of Roses,58lV9VcRSjABbAbfWS6skp,Bon Jovi,"['glam metal', 'rock']",0,77
3215,23NPGXlSaIqWzvxIRhM2oG,Under the Bridge,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",60,81
3216,5kSQ81rvFLQizm1ylm7z8V,Man In The Mirror,3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,"['pop', 'r&b', 'soul']",0,80
3217,4YR93xswqqiGSxhv1KXXPF,R U Kiddin' Me,6ltVunYjAAD70YtVO6rxvX,Anouk,"['dutch pop', 'dutch rock']",0,53
3218,3WAOVos0X4s1uE6OZaKaZF,I Want You to Want Me,4a7E7K63Sc944CmiOgcxd8,Solid HarmoniE,[],39,26
3219,2iIg5LCp81QGEpnAFDT8V4,What a Girl Wants,1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,"['dance pop', 'pop', 'post-teen pop']",0,76
3220,7gXdAqJLCa5aYUeLVxosOz,Knockin' On Heaven's Door,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,"['glam metal', 'hard rock', 'rock']",0,79
3221,6J6RWKCPN5RFKHUKEUFjxS,Step by Step,55qiaow2sDYtjqu1mwRua6,New Kids On The Block,"['boy band', 'dance pop']",63,56
3222,0oVSvrU612xkj7vbvbUAT2,Streets of Philadelphia - Single Edit,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",0,74
3223,3i6qNxyVgIdUZTTi5m25EM,Bitch,2QmLFuIDtNDmmJY3OtvinN,Meredith Brooks,['lilith'],69,50
3224,1EQgbMBc304Ss86dXBulJA,If You Had My Love,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,"['dance pop', 'pop', 'pop rap', 'urban contemporary']",0,75
3225,7ojJ4XvqBhBcteM0zjMebT,(I Can't Help) Falling In Love With You,69MEO1AADKg1IZrq2XLzo5,UB40,"['reggae', 'reggae fusion', 'uk reggae']",70,68
3226,1qo9FWuG0DVhaLV5nvdUWO,Slave To The Music,39QjUR6m5slbxO36zayaMq,Twenty 4 Seven,"['bubblegum dance', 'eurodance', 'europop', 'hip house']",38,41
3227,0skmw61Mou9dYcIKI1JNa5,I'm Every Woman,6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,"['dance pop', 'pop', 'urban contemporary']",32,75
3228,7gFSU61HavS1OjZ6mhRsaE,The First the Last Eternity (Till the End),2FrKQPjJe4pVMZOgm0ESOx,SNAP!,"['diva house', 'eurodance', 'europop', 'german techno', 'hip house']",0,58
3229,6HdM7gzXVgcpepv276raog,It's My Life,6BkcAbUkfIBM4XudxieMq8,Dr. Alban,"['bubblegum dance', 'eurodance', 'europop', 'hip house']",39,59
3230,3ZSkJEf6bXoYzkJ4uXTL9s,Man On The Moon,4KWTAlx2RvbpseOGMEmROg,R.E.M.,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']",0,71
3231,1G391cbiT3v3Cywg8T7DM1,Scar Tissue,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",79,81
3232,4ziqqoW1o3P5EhNqK6CPb1,Something Happened on the Way to Heaven - 2016 Remaster,4lxfqrEsLX6N1N4OCSkILp,Phil Collins,"['mellow gold', 'rock drums', 'soft rock']",60,74
3233,6vvYOBxKmCvUSEQgxdZiAq,Lovefool - Radio Edit,1tqZaCwM57UFKjWoYwMLrw,The Cardigans,"['dance pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'swedish pop']",0,61
3234,5267gVdYWrLoz6ClOhlqmE,Blue Monday,4uYwLU7k03RCQSRXGtQGg0,Orgy,"['alternative metal', 'electronic rock', 'industrial metal', 'industrial rock', 'nu metal', 'rap rock']",62,48
3235,3ogH7NWsbt1JnY3H0Y0AVS,Is It Love,39QjUR6m5slbxO36zayaMq,Twenty 4 Seven,"['bubblegum dance', 'eurodance', 'europop', 'hip house']",28,41
3236,3sw1PM6wj5aUq3kDrHJsk8,Shiny Happy People,4KWTAlx2RvbpseOGMEmROg,R.E.M.,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']",0,71
3237,0MKGH8UMfCnq5w7nG06oM5,Come As You Are,6olE6TJLqED3rqDCT0FyPh,Nirvana,"['alternative rock', 'grunge', 'permanent wave', 'rock']",9,80
3238,1f3yAtsJtY87CTmM8RLnxf,Smells Like Teen Spirit,6olE6TJLqED3rqDCT0FyPh,Nirvana,"['alternative rock', 'grunge', 'permanent wave', 'rock']",14,80
3239,2Cy7QY8HPLk925AyNAt6OG,Black or White - Single Version,3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,"['pop', 'r&b', 'soul']",62,80
3240,7n3REqDfZBpkd0bEpGu2H3,Mr. Jones,0vEsuISMWAKNctLlUAhSZC,Counting Crows,"['alternative rock', 'neo mellow', 'pop rock', 'rock']",54,66
3241,1OFKUn2VLafrHj7ybnap0Q,Only Wanna Be with You,08ct2eZF5lUPdJpHwNKWof,Hootie & The Blowfish,"['mellow gold', 'neo mellow', 'pop rock']",72,60
3242,2PnNomkEqlg9ADKCVG0Wt0,Every Breath You Take,5NGO30tJxFlKixkPSgXcFE,The Police,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",0,74
3243,0YPXkQthLWrhNGoKTbwCJ8,(I Just) Died In Your Arms,3cniTumSiUysiPWXapGx1i,Cutting Crew,"['album rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",65,60
3244,0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,"['classic rock', 'folk', 'folk rock', 'indie r&b', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",76,67
3245,4ePP9So5xRzspjLFVVbj90,Two Princes,2PSiyldxmJze7xiqbz658m,Spin Doctors,"['alternative rock', 'pop rock', 'rock']",71,58
3246,2R7858bg0GHuBBxjTyOL7N,Careless Whisper,19ra5tSw0tWufvUp8GotLo,George Michael,[],60,71
3247,2gOlrge3YTmYPwsCGgU62K,Every time we touch,0N0d3kjwdY2h7UVuTdJGfp,Cascada,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'german techno', 'melbourne bounce international', 'pop rap']",0,65
3248,2PkeVPcL32LA96cK5ySC3c,Yeah!,23zg3TcAtWQy7J6upgbUnj,Usher,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",0,78
3249,3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'uk pop']",73,72
3250,1X1DWw2pcNZ8zSub3uhlNz,Hall of Fame (feat. will.i.am),3AQRLZ9PuTAozP28Skbq8V,The Script,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'uk pop']",69,72
3251,4JehYebiI9JE8sR8MisGVb,Halo,6vWDO969PvNqNYHIOW5v0m,Beyoncé,"['dance pop', 'pop', 'r&b']",75,83
3252,5xEM5hIgJ1jjgcEBfpkt2F,Complicated,0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",79,75
3253,1D1nixOVWOxvNfWi0UD7VX,Unwritten,7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,"['dance pop', 'europop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",6,64
3254,0JEqGkvUiMTQmFY6sgL9kg,No One,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",4,77
3255,6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,6vWDO969PvNqNYHIOW5v0m,Beyoncé,"['dance pop', 'pop', 'r&b']",71,83
3256,2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),3FUY2gzHeIiaesXtOAdB7A,Train,"['dance pop', 'neo mellow', 'pop', 'pop rock']",79,72
3257,3TCauNPqFiniaYHBvEVoHG,Beautiful,1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,"['dance pop', 'pop', 'post-teen pop']",70,76
3258,3nqqDo8CcCLke3ZoTgiOKf,The Man Who Can't Be Moved,3AQRLZ9PuTAozP28Skbq8V,The Script,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'uk pop']",73,72
3259,7KIbDUwumrpG5f30kEYW1v,Pump It,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",0,79
3260,3BnvVIFwQXXMGjkW4rWRJj,Don't Phunk With My Heart,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",0,79
3261,6kEpjptnAwt11Atr4cEMe1,All Good Things (Come To An End),2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']",64,73
3262,4KktZd9BGHZjW3sK03O4zo,Push The Button,7rZNSLWMjTbwdLNskFbzFf,Sugababes,"['bubblegum dance', 'dance pop', 'europop', 'girl group', 'pop', 'post-teen pop', 'uk pop']",44,60
3263,5RfndPd7aG3Mazneoy9t8q,This Is The Life,1hJuGCUpefX24GFmss9bjH,Amy Macdonald,['scottish singer-songwriter'],0,60
3264,1q9l6c8bAzqWcvO3DM6FsR,I Don't Feel Like Dancin',3Y10boYzeuFCJ4Qgp53w6o,Scissor Sisters,"['dance pop', 'dance rock', 'electropop']",64,60
3265,3yjjFp94TOENrJJgvmxAoE,Murder On The Dancefloor,2cBh5lVMg222FFuRU7EfDE,Sophie Ellis-Bextor,"['australian pop', 'dance pop', 'disco house', 'europop', 'new wave pop', 'vocal house']",46,59
3266,5OMwQFBcte0aWFJFqrr5oj,TiK ToK,6LqNN22kT3074XbTVUrhzX,Kesha,"['dance pop', 'electropop', 'pop', 'post-teen pop']",0,76
3267,1fgvJXlcZ7uIddMpqsqw0L,Love Don't Cost a Thing,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,"['dance pop', 'pop', 'pop rap', 'urban contemporary']",68,75
3268,0GrrLYCH8u81aENhC8FBF4,That's Not My Name,2wvUfjKGoXvcnDHq7GgMOa,The Ting Tings,"['alternative dance', 'dance pop', 'dance-punk', 'electropop', 'new rave']",54,51
3269,3APayTEWiUl9Ssep4BOXR2,Torn,0dlOr0VIysztGWvU1dpjmP,Natalie Imbruglia,"['australian pop', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",64,60
3270,3bbUkaQYGQHkx1TJi7gPSL,Kryptonite,2RTUTCvo6onsAnheUk3aL9,3 Doors Down,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",8,68
3271,2nLtzopw4rPReszdYBJU6h,Numb,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",83,81
3272,60a0Rd6pjrkxjPbaKzXjfq,In the End,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",84,81
3273,135cNW8kQtiTId7qcsJfVC,Here Without You,2RTUTCvo6onsAnheUk3aL9,3 Doors Down,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",55,68
3274,4vL7vh5gE925teuKC3d5wb,I Gotta Feeling - Edit,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",0,79
3275,0AKAxdNkwq9ZxRdW1DN9zW,Behind These Hazel Eyes,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'uk pop']",61,72
3276,0vur7myNcfUymUt6mHhNZe,How You Remind Me,6deZN1bslXzeGvOLaLMOIF,Nickelback,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",54,73
3277,2GoOCtSMsXjRkllm7PF50t,Shut Up and Drive - Radio Edit,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",32,87
3278,6rpkfl4wKz9A7HKhC2q7Qi,Don't Stop The Music,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",35,87
3279,3Fcfwhm8oRrBvBZ8KGhtea,Viva La Vida,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,"['permanent wave', 'pop']",70,86
3280,0KTfZWEWivacSuZSjUe7JS,Big Yellow Taxi,0vEsuISMWAKNctLlUAhSZC,Counting Crows,"['alternative rock', 'neo mellow', 'pop rock', 'rock']",52,66
3281,2rRY9uu2SQge80Ifw58cfU,Rain Down on Me,7rgKxnnBAsZ7Q04d6jICu6,Kane,"['dutch pop', 'dutch rock']",47,39
3282,4pbyDPjFgfPqFTcIMC8xpK,Rock DJ,2HcwFjNelS49kFbfvMxQYw,Robbie Williams,"['dance pop', 'dance rock', 'europop']",69,69
3283,01BvT9GPtThEzcMxkptkgN,Disturbia,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",0,87
3284,2rjOaGr1mcTYePllS8crRf,Ruby,0LbLWjaweRbO4FDKYlbfNt,Kaiser Chiefs,"['alternative rock', 'modern rock', 'rock']",0,59
3285,4Sqc0kPuZpfI0T2TZBu8JT,Grace Kelly,5MmVJVhhYKQ86izuGHzJYA,MIKA,"['europop', 'pop']",0,67
3286,14gGPianAaHH0Os9l033sY,Superstar,3f5W9NEwkc1SAIPFuumcaf,Jamelia,"['australian pop', 'dance pop', 'europop']",0,52
3287,0eGsygTp906u18L0Oimnem,Mr. Brightside,0C0XlULifJtAgn6ZNCW2eu,The Killers,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",0,76
3288,3N9pOaB1a8nIULbCgmEVXc,Heavy Cross,3sFTupo9UGgrujjN21BjwR,Gossip,"['alternative dance', 'electroclash', 'electropop', 'new rave', 'olympia wa indie']",39,49
3289,2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,23zg3TcAtWQy7J6upgbUnj,Usher,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",72,78
3290,25FTMokYEbEWHEdss5JLZS,Teenage Dirtbag,4mYFgEjpQT4IKOrjOUKyXu,Wheatus,['pop rock'],72,58
3291,3xl7PsO7Hzuig6To9FgDm6,Left Outside Alone,2siHvYaxjaW5rKVRiIrMYH,Anastacia,['dance pop'],66,59
3292,4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",0TnOYISbd1XYRBk9myaseg,Pitbull,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",82,82
3293,4T6HLdP6OcAtqC6tGnQelG,Everything,1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",70,73
3294,4oDyjuFxF7hTMIPqTM0TJ5,Circle of Life,3PhoLpVuITZKcymswpck5b,Elton John,"['glam rock', 'mellow gold', 'piano rock']",0,82
3295,6Fj36toK6ky8HhyZdVTsce,Rhythm Of The Night,6is2U7I1jlI8PjxNZOHIMV,DeBarge,"['contemporary r&b', 'disco', 'funk', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",0,56
3296,3nIkuSK2a9ROaMGSm82rvO,Something Beautiful,2HcwFjNelS49kFbfvMxQYw,Robbie Williams,"['dance pop', 'dance rock', 'europop']",50,69
3297,6fOPuabPdAJ0HgqJFcDGb1,Apologize,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,"['dance pop', 'piano rock', 'pop', 'pop rock']",0,83
3298,19J8sPPLesiunEdDHvAHjo,Shut Your Eyes,3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock']",0,66
3299,6tBdTwcyyGq1HU3PXgZK82,All The Things She Said,2Q3eZMfDQgT8MhPowKFXYO,t.A.T.u.,"['dance pop', 'girl group']",0,62
3300,6cEnw857u8QoKNXvphv8W4,Umbrella,3Ek1EdkcbRFvSDJj9j5JXQ,The Baseballs,['neo-rockabilly'],28,47
3301,12GKlsQALhLkUfimhals81,Paid My Dues,2siHvYaxjaW5rKVRiIrMYH,Anastacia,['dance pop'],48,59
3302,65f8Ca4HbZCMLhpZPTHW4O,What It Is,0FI0kxP0BWurTz8cB8BBug,Mark Knopfler,"['classic rock', 'folk rock', 'mellow gold']",60,60
3303,305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,5ypxebeHEIXjMtJb17uJlI,Jet,"['alternative rock', 'modern rock', 'rock']",76,61
3304,4hprvLaJcnKj8MDYFGwz6t,"Stir It Up - From ""Beverly Hills Cop"" Soundtrack",0ty0xha1dbprYIUAQufkFn,Patti LaBelle,"['contemporary r&b', 'disco', 'funk', 'neo soul', 'philly soul', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",39,53
3305,7o9uu2GDtVDr9nsR7ZRN73,Time After Time,2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,"['disco', 'new wave pop', 'permanent wave', 'soft rock']",76,69
3306,0ZfM5XfJTtFPhOxAERRnNY,The Look,2SHhfs4BiDxGQ3oxqf0UHY,Roxette,"['europop', 'new wave pop', 'soft rock', 'swedish pop']",1,69
3307,1CtAzw53AIXKjAemxy4b1j,Beds Are Burning - Remastered,72KyoXzp0NOQij6OcmZUxk,Midnight Oil,"['australian rock', 'rock']",72,59
3308,3Skwc4sh1QHUGcWrFBFWSF,Joyride - Single Version,2SHhfs4BiDxGQ3oxqf0UHY,Roxette,"['europop', 'new wave pop', 'soft rock', 'swedish pop']",59,69
3309,3pEuO9J2MTEmec8kUfYYvl,Another Night,2vRfKzjQYJQd67X8x49MOh,Real McCoy,"['bubblegum dance', 'diva house', 'eurodance', 'europop', 'german techno', 'hip house']",64,51
